category,has_experience,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,category_encoded
FITNESS,0,0.42264969723568224,-0.08097483850218926,-0.17610504929344664,0.13485318323337014,-0.05368351686725163,0.05476747439331989,-0.03626201688807846,-0.049041418482772464,0.01596161212308851,0.03654117744902445,32
FITNESS,0,0.39016687914591625,-0.10906195486044871,-0.19665067641386091,-0.08818884661306894,0.024521340467266423,0.13134971467904777,-0.0388198314042037,-0.04725096372712621,0.06463643291127742,0.07307823009136528,32
FITNESS,0,0.3906617829228588,-0.059568841029484225,-0.12262052609612373,0.08152226349365954,-0.05787235831752376,0.06363143810211674,-0.05069267715951062,0.010929496996775584,0.021884878244402755,0.019827199689302695,32
FITNESS,0,0.3247185867998667,-0.048302431058823356,-0.11742016734022802,-0.09379819753391261,0.0013847771384834255,0.0655472601121712,-0.02099715272855368,-0.017358601035168408,-0.0044011118832780576,-0.04572413552733285,32
FITNESS,0,0.40594008165382006,-0.1102778981594391,-0.06720623342039188,-0.07334589478806527,0.04646225565673515,-0.02109295042508384,-0.03404216518988615,0.020642698136720893,0.00748365218700774,0.05204610412718334,32
FITNESS,0,0.392839426670606,-0.10425729532757619,-0.1450415333162178,-0.04841644289238749,-0.035251109075095155,0.06706657905181201,-0.056688911370001795,-0.0127806979262654,0.03759232953691391,0.06372514618308905,32
FITNESS,0,0.5419505625464307,-0.1670109913399468,-0.13234411172847146,0.29692802881547914,0.09331536300615739,-0.006047904197553114,0.019196691902096517,-0.04878284097618213,0.04305781378784454,0.08909107076380894,32
FITNESS,1,0.3584168844436124,0.06685975374227071,-0.06333560282057796,-0.030226429148436422,-0.12595404946613095,0.002358402384349061,0.028342722979064483,0.08878317328117141,-0.009175867555178003,0.06456047963020561,32
FITNESS,0,0.3388739301894667,-0.08657474954529047,-0.1155504720359643,-0.08712327508622301,0.011377746716803782,0.05046532375403897,-0.013750589984014468,-0.00246564207386737,0.03880175555373597,0.012468863992422963,32
FITNESS,1,0.35719345289419,-0.01440483657395265,-0.09898811969325423,-0.09782878443471155,-0.10855358881177532,0.03485297953002556,-0.020398430219493807,0.015132936961963188,-0.016801640416112276,-0.012624432121008208,32
FITNESS,1,0.18086501404214347,-0.043887621873799576,-0.09740413573297582,-0.04138052690872183,-0.07391370021310391,0.06516277210667665,-0.03231935828826758,-0.03654360915440878,0.03813116331962533,0.048172787782280076,32
FITNESS,1,0.32547630122121296,-0.08984013688572172,-0.15381934451065746,0.023979293472733025,0.0038668684624322477,0.06467815729699153,-0.08285107288855278,0.00031526676332232877,0.015110616418707201,0.0608529893518511,32
FITNESS,1,0.5102992516554543,-0.13846121415143248,-0.06878001353051244,-0.11203110555893747,0.18192731953580868,0.02053575415957567,-0.14264147457898196,-0.022297356375086706,-0.04932064782764529,-0.00996375111224719,32
FITNESS,0,0.38686648692914033,-0.04949610498994491,-0.11271885666182288,0.21755739155975407,-0.09801393075148268,0.0845882982409801,-0.00671828936433393,0.00546330235949247,0.03601728903518257,0.0046825961647727656,32
FITNESS,1,0.3527896680168968,-0.06351726620433279,-0.131138121810682,-0.11427169893678538,0.020834052907402006,-0.03167829152661349,-0.0591846964707834,-0.01712192213861789,-0.04010417998462904,0.02818165203952564,32
FITNESS,1,0.3602812203256571,-0.09092602441056151,-0.12013573381288761,-0.011843066156788916,-0.03571798822928672,0.07026564389964285,-0.0668118722393524,-0.046591580703302354,0.030117063658286945,0.025312578739556876,32
FITNESS,1,0.3211426513887914,-0.1075518356269814,-0.11085911473750126,-0.06970652523795001,0.011000940935479096,0.05593903766310543,-0.06457023214834709,0.02780047902293675,-0.00021908418070150024,0.07130113030886776,32
FITNESS,0,0.13158492639771122,-0.019218974876893183,-0.0847225207016192,-0.05248997177468245,-0.054895588279806416,0.0533932138187562,-0.03003591667861344,-0.00035465777275806454,0.049125827671991085,0.04907550846049354,32
FITNESS,1,0.47738681063434807,-0.20054485741310346,-0.12338796365262578,0.14518974788763891,0.24431123543002262,0.026624429310379956,-0.12098976852451548,-0.01043765261273984,-0.012165213378866658,0.09368628352544034,32
FITNESS,0,0.25962674352460285,-0.060182397841608615,-0.12892459382101185,-0.11338661501836905,-0.13349621572875872,0.12904578454151833,-0.02049506759609629,-0.05510162825928056,0.01051381345408537,0.006722601658647719,32
FITNESS,1,0.5084836480785356,-0.14923661016316142,-0.02725955715208174,0.009437690384711492,0.20816762294244606,0.026671173056872787,-0.06388469053758608,-0.011951537369205003,-0.0370054592348153,0.04449662478716293,32
FITNESS,0,0.32070321841360455,-0.04443455449947531,-0.12448908484668782,-0.11451659395623091,-0.11449006327419749,0.05866658838255118,0.017339749573653265,0.01880233980532901,-0.009868548195582506,-0.01638496291873122,32
FITNESS,0,0.32529941410569335,-0.0385369724669192,-0.20252736182496014,-0.11350811066849463,-0.16647645378529624,0.2314447414530138,-0.009640972183084996,-0.11152119907770679,0.03456348604114673,0.05342453087633311,32
FITNESS,0,0.2677986458887473,-0.06856599828764384,-0.12997669570612616,-0.013284544260910141,-0.06567465889585011,0.08081825118650804,-0.06881137201309577,-0.00026572932940809426,0.017519748609430105,0.0405258497016053,32
FITNESS,0,0.430101860301702,-0.08935448273934914,-0.04163936057347326,-0.10762431544114857,-0.04026550454046692,0.0570190306156103,-0.02544871264806614,0.06379508093970061,-0.006897182757919359,-0.012754318525562483,32
FITNESS,0,0.352637846115775,-0.05895471409782074,-0.1555097303802961,-0.1799946562416693,-0.14430003924039378,0.14654782209765946,-0.054982909785178224,0.0006366693764319029,-0.016504047632568658,0.013769032188667641,32
FITNESS,0,0.33722906905742545,-0.1193314468849868,-0.10925547211914027,-0.07997800935890655,0.036105685859112835,0.1096896806685852,-0.03042492781304927,-0.12349944039724149,0.024730314568205417,0.05270592005640558,32
FITNESS,0,0.49282101267461936,-0.07394202530094343,-0.019709392357807005,-0.054317913663465014,0.002691044949767337,0.004163205956278684,-0.09530969439882793,0.287954866062867,0.033752659478179146,0.17863098336684435,32
FITNESS,0,0.3132558661064887,-0.12846651886572621,-0.1633495875869077,-0.134282466066563,0.13409603656807362,0.029560803406131875,0.06914136662488438,0.029948755177190988,0.07288795189243662,-0.030527884391814166,32
FITNESS,0,0.2760875010263497,-0.09484926202997888,-0.12441095237889806,-0.11825914612551841,0.0798448469968748,0.022050826250110213,-0.07277133036205284,-0.02913170154561044,-0.0005128882415163967,0.06147374614758469,32
FITNESS,0,0.36228263647278247,-0.10755860321789172,-0.05177787068300109,-0.023907962432493955,-0.061650574513129074,0.13366737963987693,-0.01167377957522942,-0.11607334290279833,0.0259651131985353,-0.00856266240187269,32
FITNESS,0,0.4983378677536674,-0.007646132397083101,-0.01416482731906573,0.10321050786535738,0.10547793411515487,-0.125307537111203,-0.014904581204191997,0.017454043573648652,-0.05089241391220472,0.0022983269171726315,32
FITNESS,1,0.3691871261896065,-0.06184610425831662,-0.11793251795361437,0.04131372088313166,0.03752308300291283,0.05456384203839911,-0.04611675966794154,0.0323782792304952,0.027224008230097567,0.09999616403731594,32
FITNESS,1,0.3735696834978052,-0.08762631953592984,-0.034714456530888366,0.09855349432834484,-0.03336445738101818,0.00028081070744479224,-0.04918674288408891,0.045410120018121426,0.018171752451113427,0.07545699825776037,32
FITNESS,0,0.3451337928617361,-0.018742694043650455,-0.1338326284662821,-0.07161610336628661,-0.13151078515942796,0.08732809618467824,-0.05204610959451112,0.009345591741442259,0.021768385743988126,0.008823698533300823,32
FITNESS,1,0.39301132500110697,-0.1124501544334528,-0.18067291339834216,-0.05508678762923786,0.14510285770538814,-0.026467378116904552,-0.0032566953106541834,-0.07130508115008814,-0.03517276361437437,0.08507588869727055,32
FITNESS,1,0.5365925929326775,-0.14228420147353832,-0.015395631278221564,0.23468319629415157,0.0642148329555455,-0.00715326665057656,0.0055255625276413875,-0.006003986300490259,0.04975080983627513,0.07990305303895522,32
FITNESS,0,0.32816664972186105,-0.028847883156209668,-0.2132939858656499,-0.11976943572118456,-0.26064696896089734,0.2742526282087629,-0.018461302496791763,-0.12669285729789243,0.04742443149467385,0.016951692266564844,32
FITNESS,1,0.44178473088556774,-0.23263469397592376,-0.07261093822121989,-0.04553636035182667,0.26714350519510804,0.036405228130968637,-0.14040567741682977,-0.11441105592082514,-0.04666384550569377,-0.01884298874670991,32
FITNESS,1,0.41046053014872247,-0.1639866626067799,-0.12239067320925552,-0.016971047130225073,0.15060128613555968,-0.017929658533525877,-0.08131634151421883,-0.01750699254995071,-0.0417394248244358,-0.02663105488480462,32
FITNESS,0,0.540739226127208,-0.15528638569977024,-0.060736877556266555,0.08476192878184753,0.2143097531978384,-0.06260733669872039,-0.007311633949426572,0.015724832720599026,-0.020119116109415584,0.09757365095104219,32
FITNESS,1,0.2855821951696835,0.2762973025170127,0.009434087439221174,-0.0750946795032594,-0.06640061999847559,-0.19480448842344916,0.10921396830565067,-0.1569914184878388,-0.07276745332463172,0.07295423215344997,32
FITNESS,1,0.39378281352069666,0.02764504924907084,-0.048484109659274126,-0.09265847086968151,-0.12279812726514046,-0.026442604635862666,-0.03826984967628918,0.07549881086801986,-0.028995143302603166,0.035899634218444096,32
FITNESS,0,0.4014121513844154,-0.06098565082469059,-0.1087361131406373,-0.059587793909374236,0.0072379276001211905,0.032751731476145844,-0.07244836421059286,-0.010588982047301354,0.028279614943526474,0.0069513024433800405,32
FITNESS,0,0.22847800082440883,-0.02094535459819214,-0.10976465983382837,0.03258466947564809,-0.04729998270112974,0.06884956042178651,-0.023901238858678016,0.03687745604993007,0.023500917930317354,0.00456087277634247,32
FITNESS,1,0.4106726782784818,-0.04937941353867859,-0.03343411081606588,-0.0090903923760777,-0.029643705841609268,-0.016562001597555658,-0.013023380373197868,0.09748654847181808,-0.003413132034474362,0.06548725552193414,32
FITNESS,1,0.4157245809233155,-0.13974387506531213,-0.14616697445027674,-0.01615107351319066,0.09860233017540099,0.0820244218892835,-0.05926822482933804,-0.04239364358702589,0.00801334089390797,0.07207820835576044,32
FITNESS,0,0.5476395517619561,-0.1932628762969255,-0.03381893733521688,0.16758504867031937,0.12880921320649052,0.002386508274516146,-0.03367485010931237,0.0043205461974106015,0.0018160283096469196,0.11646105804806949,32
FITNESS,0,0.468361372817691,-0.16975126475837088,-0.11507161894204801,0.048211557723080854,0.08886295177642964,0.023567665148281305,-0.07320563062718002,-0.08233651904438392,-0.005287569864338711,0.03688038166729292,32
FITNESS,1,0.24273809147618755,-0.056690757299153155,-0.2011852477520415,-0.188385269998623,-0.19876143061988621,0.2540401225784769,-0.010969707312382941,-0.15253136766168388,0.045393165203168995,0.03548304492001131,32
FITNESS,0,0.4656354796193823,-0.15371760602517678,-0.04050175653712933,0.32047878852694345,0.1519830967359293,-0.011965046266672812,-0.11177093259019379,-0.045003457321544135,0.0936450235663356,0.1584291291196442,32
FITNESS,0,0.4864216884995225,-0.11991898220456434,0.01296273105043845,-0.06621013431181957,0.06028289490660484,0.0018874930017870736,-0.014462971081474206,0.039433500992310425,-0.02071292806436663,-0.0010979978323310974,32
FITNESS,0,0.25911468740633264,-0.06321021668844712,-0.1385249064745064,-0.10000523706566844,-0.15247149088242368,0.1544315427100266,-0.0414159409939137,0.008872172712445925,0.025751494432799,0.05975007255620892,32
FITNESS,0,0.4051953978284194,-0.09801436869804875,-0.04947411170018451,-0.009051547454043529,-0.08132424797853585,0.062154122320996145,-0.013524871171439667,0.07117449139843951,0.011500037099439924,0.05166247739171323,32
FITNESS,1,0.28086815853192115,-0.013932673512358973,-0.14760886203960644,-0.07918780282794174,-0.14220856250400574,0.16378613811873977,-0.02845098352990992,-0.023539020890616873,0.03694593798436867,0.03185143993520405,32
FITNESS,1,0.4271070138331077,-0.11199932604412163,-0.048065050530742,0.08223331633990083,0.034968923191470117,0.018957990370586805,-0.05221192023726996,0.06368206690707451,0.015293608041829193,0.10594381457630284,32
FITNESS,0,0.40262572890341275,-0.11311186974060876,-0.05827681183585413,-0.056919601954834434,-0.029728708681049175,0.019041850961262246,-0.06309414795515529,0.16463750576556652,0.002905243852099155,0.05350276849025977,32
FITNESS,1,0.5171121190954846,-0.12666463079479093,0.06515745922393712,-0.18235538519776676,0.046581514383424526,0.10508433962006507,-0.09579460117432513,0.05405595096514108,-0.09988563508483637,-0.054048861515865534,32
FITNESS,0,0.39166633047123023,-0.08522988141041,0.03147689091414947,0.033876392861521665,-0.01708456250306611,0.034031168139881406,-0.02375242534054732,-0.02012646164148757,-0.00039032541876030634,0.03813414683682865,32
FITNESS,0,0.2884425613246916,-0.042655709405668665,-0.15150199796136424,-0.10709048672067362,-0.08783796275265224,0.1274531520067761,-0.03377756136677529,0.006133018260551388,0.021132226738130203,0.05513966849812674,32
FITNESS,0,0.4052764662821313,-0.10031866990629217,-0.11177025538024096,0.075025156129572,0.015622188479115118,0.02683568729779698,-0.1050537189091348,0.0496241679395134,-0.007120803770089213,0.0724257591008136,32
FITNESS,1,0.3849809831530622,-0.08637648920102435,-0.14312500043205514,-0.0528042322818902,0.002113022453496596,0.0405504801994485,-0.031175546131792603,-0.038363065781251836,0.05124770202679531,0.007927832289446761,32
FITNESS,0,0.5676565149279572,-0.1724870763852459,-0.055161369072909715,0.295647218845951,0.18190773207667216,-0.026361678373026616,-0.05910137494528744,-0.06606474136196491,-0.0355705897387458,0.1078775332256257,32
FITNESS,0,0.3364095582701522,-0.07137551299659296,-0.1529860130012237,-0.1710760307187358,-0.05946248376532851,0.08298976130114297,-0.04680175601059894,0.013237934153150084,-0.023322633866374967,-0.07192294927939992,32
FITNESS,0,0.5143864483527317,-0.24179480813481405,-0.05762843900209053,-0.03216931212912261,0.3377543456659701,-0.03130520915608086,-0.16927884612482197,0.01715428639942319,-0.07763129630939129,0.01655703876252788,32
FITNESS,0,0.332720650687781,-0.09972215271229885,-0.09813725796952501,-0.09691685841246662,0.19791799408612962,-0.03232687609502293,0.037779207921046165,-0.07415558588223961,-0.006588875471727704,0.03792409426248218,32
FITNESS,0,0.5123772718352372,-0.196185714637034,0.018844903653962627,-0.11269958827331569,0.11056339661997748,0.05954041779675114,-0.1666837152359044,0.2707076681170927,-0.024497027851223204,0.12666123687451722,32
FITNESS,0,0.35686458995032305,-0.06569525678455562,-0.1495234393727718,-0.1309829734215325,-0.14379564047951535,0.22105581535692145,-0.029465345315250115,-0.045808577214820165,0.01208742662005649,0.03831697991139091,32
FITNESS,1,0.33054404888247607,-0.013762868499754406,-0.04586108234863408,-0.12287681117879623,-0.08461999767993413,0.0068920585811373,-0.07759857205387609,0.1523532986741951,-0.07678920751754335,-0.03986599479529659,32
FITNESS,1,0.44980260001357325,-0.03439523842955173,-0.09116540636616087,-0.014789798146870169,-0.06646913499645053,0.04387258236911937,-0.052061751442047714,-0.0035002571330785895,-0.008413152983120427,0.04112568598622881,32
FITNESS,1,0.3843344829206143,-0.0702688978377146,-0.09934147587463722,-0.17471946380749143,-0.09663252111144281,0.044107500963189404,-0.1139394834497667,0.15849668098898215,-0.07089925658587636,-0.025424613016824523,32
FITNESS,1,0.28841537332856443,-0.07110065157269849,-0.08693784555378592,-0.06852887331813601,-0.06927207053160747,0.07357512229691937,-0.02581325588142865,0.04969459907035738,0.014627010127713527,0.04303331476196498,32
FITNESS,0,0.34887248164059487,-0.06319380466527823,-0.11450068644803703,-0.20405625355822615,-0.07762510272828971,0.08829268814503916,-0.1542668001828625,0.04398564464016173,-0.10105223093341871,-0.09558482429282848,32
FITNESS,1,0.4608795636963878,-0.20929957451951503,-0.13256551240393605,-0.0073649927472153615,0.21998715679799938,0.020720050417354766,-0.13277953486148433,-0.0401580349821528,0.004779570574115011,0.08895875993941818,32
FITNESS,0,0.23316835628173693,-0.045141560933920064,-0.10789185557744055,-0.07246987771016891,-0.09034274917247072,0.10304570474407956,-0.11324660211128466,0.07639817535625501,-0.019448334158595145,-0.0011578690023796318,32
FITNESS,0,0.3153656327087904,-0.018132715395829654,-0.09476273419905216,-0.2136701186249456,0.011786162718160326,-0.14116238753025978,0.14205110805407276,-0.02782670415424351,-0.09864754760418144,0.13873372208141865,32
FITNESS,0,0.32305653628322045,-0.1085677963545109,-0.12349824350457511,-0.24184283327072797,-0.015080952419450068,0.07066298773213164,-0.14253960970337412,0.07960201374707015,-0.11096382746416784,-0.09535552281775252,32
FITNESS,0,0.278453943370118,-0.042370628025631456,-0.08985906515792022,-0.11012996691854426,-0.14373032103557556,0.10192650878717269,-0.08935343616088436,0.009958381938708594,-0.04039823326347157,-0.05897687725441337,32
FITNESS,0,0.5057704452134825,0.005793025032115037,0.07919381677968647,-0.0441863505710042,0.005686710994552549,-0.010954882287880142,-0.05528359367948537,0.12375394579500815,-0.02212092944505331,0.02537507786367784,32
FITNESS,1,0.40361016678424333,0.0048742320240027105,-0.080057313833817,0.050638108118294306,-0.2226165145473587,0.10302280803749903,-0.04555353731309073,0.11250029698816053,-0.0006419561816252408,-0.0015071332634001367,32
FITNESS,1,0.47355077922115446,-0.05313240675620927,0.05486848893936051,-0.10323875914612556,-0.0377253826770617,-0.008191776983827986,-0.043862024054802606,0.0970620380049475,-0.006251761580567347,-0.021757337409654142,32
FITNESS,1,0.30300119081516463,-0.040079858808518505,-0.09671558636201122,-0.1481451522998493,-0.129523174983928,0.11976537972940754,-0.09843007376653419,0.056922807940153364,-0.04809220535542558,-0.0189709721463331,32
FITNESS,0,0.34840971338992827,0.002614265420050678,0.032170839671901916,0.13257892712307714,-0.08734918720431041,-0.05599862496019559,-0.00510848448595031,0.05063433035446224,0.011233107853233813,0.02347237350983375,32
FITNESS,0,0.4830677625552708,-0.16168936195885528,-0.2025381361421801,0.18382304485608875,0.11654974781946045,0.01173208815192691,-0.03504366813076004,-0.08575732549164865,-0.014090080630305174,-0.0011766820011153336,32
FITNESS,0,0.5106185194791896,-0.17278574893162815,-0.13454762840594472,0.06779199946643273,0.25943824857371395,-0.010091113871424105,-0.11735462971829956,-0.0032146930775879255,-0.008987493668474502,0.057143826675428354,32
FITNESS,0,0.44484303682139004,-0.23859513264198562,-0.15189230529684472,0.03105225461705408,0.3381378190762286,-0.011066527969148,-0.1644082536519397,-0.08785485908936938,-0.056751124953260366,0.044065414410850115,32
FITNESS,0,0.3866898316425846,-0.18211177779434087,-0.16762959252244802,-0.083425313220595,0.1686800143408693,0.0565467749071127,-0.05439539242853204,-0.1056587278014915,-0.045629542642553395,-0.005566609078811693,32
FITNESS,0,0.33427929547937646,-0.00963046949474118,-0.11041507319356403,0.08318207717002872,-0.09380714617296872,0.11333474126818865,0.04538177407435189,-0.05374963273390336,-0.0118284405223966,-0.15342603294917703,32
FITNESS,1,0.42888028878385454,-0.0005811336179086584,-0.08280359048983994,0.1336059939466483,-0.1612560374987065,0.008005201142505866,0.025197534234542393,0.054311093011684616,-0.003858044421836404,-0.06315601194445428,32
FITNESS,0,0.4214994136488968,0.016243776498700523,-0.03302975388645067,-0.006383048716319115,-0.09527469865787326,0.007719821507397612,-0.033306614153113874,0.04477393023048381,-0.01328825075709909,0.018458014734736967,32
FITNESS,0,0.39333446977935405,-0.08935784712414999,-0.10248392282451357,-0.10129277499076576,-0.018306547826870637,0.07236447892967114,-0.15694136102036005,0.04471822895900405,-0.035577786212664414,-0.013591100179568721,32
FITNESS,1,0.49255322807654034,-0.10519613825729271,-0.03220678169851146,-0.1678556447714503,0.029626116105938072,0.06463365038147195,-0.10109917077557837,0.0318973663718366,-0.03794242878906599,-0.029322396098078806,32
FITNESS,0,0.5219627659182658,-0.13960888796328497,0.017047340257381565,-0.11299461778363551,0.01030941402912595,0.032820859663726,-0.05727801884796619,-0.031076957670781648,-0.04201400010003401,-0.06179626969914511,32
FITNESS,1,0.42800418647940114,-0.06304774308207366,-0.055441287731341306,0.00432504723619034,-0.07905079826992696,0.05678654360299194,-0.022576112860796756,0.09058310652491822,-0.000458029541335234,0.03759762509070558,32
FITNESS,0,0.45999882691113897,-0.13726973716264204,-0.07411852480070438,0.030482227199789005,0.10051828213757066,-0.03166440274996538,-0.004526808701704819,0.06286664800168273,-0.017643887856730815,0.006000503462623302,32
FITNESS,1,0.5208692228711653,-0.07257238995105766,0.09386530646938075,0.2585292165897911,0.032975282119618934,-0.013770877848928153,-0.03406663325287036,0.011077592048344437,0.04122165668165688,0.026566373787838753,32
FITNESS,0,0.4339708094699455,-0.1857292836009101,-0.13651332115801146,-0.08784358585733006,0.17424854097105824,0.10916176126187949,-0.13097316600070907,-0.1069444052772878,-0.03507878042802622,-0.01851586075878628,32
FITNESS,0,0.43263413501301734,-0.2397506030766227,-0.16415421660270527,0.007760845838224012,0.2994948589055427,-0.013875314320826584,-0.10574636523671224,-0.056543097837635496,-0.021281534608327362,0.04658306006294414,32
FITNESS,0,0.4943240804158121,-0.22409118646067164,-0.04599305853196285,-0.07379328615487388,0.13381372948298978,0.05003756509063897,-0.10905566481181243,-0.026132881586938123,-0.08120171723744278,-0.007559690136628984,32
FITNESS,1,0.3737880982760943,0.002749801406326727,-0.015445619839973572,-0.0748779214374014,-0.1343502898195447,0.04783292213938585,0.027105364966160013,-0.029974867147980585,-0.01251887661974619,-0.03201567066813382,32
FITNESS,0,0.36160187853935283,-0.08212046953600653,-0.2315686560270448,-0.251699940175621,-0.24606756421057455,0.3084171564190691,-0.07049351798317793,-0.1335479650592991,-0.0030211350402702263,-0.011332725321351433,32
FITNESS,0,0.3357211440856713,-0.10628213647762658,-0.1890576204488143,-0.11597050238047216,0.12597910012729913,0.02918957661597686,0.08047105841341744,-0.0008213000440547975,0.12047520839188872,-0.10366170916344802,32
FITNESS,0,0.41169735346007774,-0.16767013210394954,-0.19118193083455032,0.11459966068607647,0.14208343119079417,0.0503355560494119,-0.07734537941117622,-0.06862802195747637,-0.05125637114745551,-0.07449905995556237,32
FITNESS,1,0.3430591217192097,0.09247683681470915,-0.06212058139939779,-0.15278400970967412,0.07725259326693666,-0.14730266654634167,0.051593897649365436,-0.08042915224889532,-0.09211197582693903,0.04591577923894712,32
FITNESS,0,0.511091749500547,-0.20966626032804553,0.031735765962115914,0.050025712323668564,0.1704813337415475,-0.007480092611447806,-0.0314931525657996,-0.0024595560354217397,-0.010358226853935483,0.08688746903776354,32
FITNESS,0,0.3668229421545341,-0.09258914642743864,-0.061212216485824394,-0.024237674270757112,0.026593622304342174,0.050569323091026894,-0.13390906047288273,0.10789868642505841,-0.009954719133440808,0.06522685035567605,32
AGRICULTURE,0,0.3734871267822016,0.0503080901445058,-0.06601311197339957,-0.07072461392649074,-0.15244393668726164,0.039351656046618076,0.030313598742987724,-0.009836652662219284,0.05001211723862806,0.026744272033832197,2
AGRICULTURE,1,0.43430048614324473,0.004022113383207831,-0.1321709850419223,-0.11665379531878445,-0.16613623312305784,0.16242676475734524,-0.006234090471653558,-0.012584565465610362,-0.009321666068138147,0.050630793352429,2
AGRICULTURE,0,0.4086343337031301,0.06469052935910992,0.029700284758529354,0.09125753944853518,-0.22723048796348466,-0.010917731063126641,0.06765736916314992,0.04709886571184111,0.00041455746003588994,0.06918990553456841,2
AGRICULTURE,1,0.427147062227746,0.03611714335793697,-0.12402482832632263,-0.12356025228196207,-0.2361043981570334,0.22116630297131318,-0.00012338366310254214,-0.1160313594612701,0.008013578053297743,0.01031321552471456,2
AGRICULTURE,0,0.323395215983793,0.03968912094179609,-0.06065983231767667,-0.10600249088868084,-0.040636714802361314,-0.03698899635026398,0.01177952135473416,0.03121021256974651,-0.03986549099958635,0.0063695022057165315,2
AGRICULTURE,0,0.4020104686147212,0.11944200329394998,0.007042860383607503,-0.00865993616149385,-0.1289755525032357,-0.04237756598532179,-0.008531178992062141,0.015177292998967777,0.011641555248950653,0.06804455679970711,2
AGRICULTURE,1,0.28991980230162745,0.006645943532341632,-0.25156642630450954,-0.16545816178212444,-0.2938118789480847,0.35934774928170005,0.020085162494887763,-0.221597122367093,0.06196789395240878,0.06128455804074287,2
AGRICULTURE,1,0.3162534573909515,0.021641840251235504,-0.24794928102389072,-0.15886885556400385,-0.31187762808616126,0.35251345447774657,0.011706068447930377,-0.22631537358907275,0.05218358098382193,0.07810895879215451,2
AGRICULTURE,1,0.3114884035399353,0.04838138531307393,-0.06004257726654814,-0.10573038054229528,-0.056439343577822564,0.044380071960301665,0.034697054584303125,-0.015283197191160718,-0.044939318754147674,0.005601443636270164,2
AGRICULTURE,0,0.37986679219963876,-0.04998683878715179,-0.21424117327529651,-0.17341903291718996,-0.25817543318217895,0.23494473891298082,0.03710328559056723,-0.1192036972149659,0.046091189272570304,0.026544762742296016,2
AGRICULTURE,0,0.3336185890698007,0.08878198434029001,-0.015780372762804203,-0.08602865055513255,-0.08016532733638068,-0.009036258387082913,0.04871291674690636,0.0044888529188405555,-0.021635267222018754,0.01920049395144094,2
AGRICULTURE,0,0.31970177984392606,-0.03842651863403321,-0.08361928403649203,-0.1092678694690125,-0.13140385014406294,0.06804745361906771,0.07358602215367356,0.10804261880924497,0.04426062380093931,-0.04747494393376062,2
AGRICULTURE,0,0.3521526429798126,0.09086762708717686,-0.013367479822592761,-0.09011122356822793,-0.08218978638742531,-0.012844181711647733,0.056486463862591256,-0.0003935691673535163,-0.02324551971628899,0.014316722288895524,2
AGRICULTURE,0,0.38428995050973674,-0.001950252320965139,-0.09347708256226657,0.06226787166971368,-0.2126114080730478,0.06441415511119392,0.05471681208631535,0.062354686190841065,0.026057156172386714,-0.09585136649376484,2
AGRICULTURE,0,0.23887082100858445,0.0011921164326402756,-0.06868470324707678,-0.07161817307119339,-0.16048073078888397,0.1263417329827829,0.04095717033934576,-0.08165629719389533,0.04025515978518982,-0.01120606421850644,2
AGRICULTURE,0,0.35584561954225663,-0.04410245991069932,-0.08936377367864795,-0.12461201788408618,0.039652148605944376,-0.048885800566835516,0.002224966710645676,-0.02688057224655549,-0.05729488384247371,-0.002412563512068545,2
AGRICULTURE,0,0.4400004716429982,0.017489916644061743,-0.10466089272538087,-0.16103456007323608,-0.17821484436444082,0.09910509251741681,-0.04697212123541158,-0.04056305067021511,-0.028574782641167345,-0.013921833388512515,2
AGRICULTURE,1,0.37599366815982493,0.3658849847447603,-0.007700390750109315,0.029733134541475328,0.050728212399848614,-0.0030110036055287885,-0.029996129970134282,-0.03584735242372747,0.03684834109666505,-0.00613114857139129,2
AGRICULTURE,1,0.36810112771708536,-0.07918504794927031,-0.16732019342515245,-0.1449931841761166,0.011034245331515502,-0.015128798981712252,0.06413113112445026,-0.08022924239670753,0.012287990754626185,-0.02795167401077097,2
AGRICULTURE,0,0.2544806073526509,-0.0058339537023015114,-0.057413445903933734,-0.1554566664326619,0.009093671567314218,-0.08995733068725564,0.0629591753574634,0.0063660247445547135,-0.06232838878753748,0.06355562011544046,2
AGRICULTURE,0,0.39222663469669633,0.3086838666085442,0.08103368972530751,0.03094090236924754,0.12126249911706283,0.08033417093959126,-0.018150553833520225,0.00415847985543843,-0.00469866152464105,-0.016293556821084954,2
AGRICULTURE,1,0.3141956299368465,0.04669183158091734,-0.0639621839901734,-0.21704345829669605,-0.034863054102572594,-0.1532552697465865,0.07376668873318996,-0.0825581704405639,-0.09430908305615826,0.043952969104234976,2
AGRICULTURE,0,0.38318541741360296,-0.1257654797704458,0.2950178098482207,-0.08996645057522414,0.037993117335611226,0.08284742472631708,0.022262996394157387,-0.1006927242745079,0.010246552706118113,-0.01601586842006296,2
AGRICULTURE,1,0.26267872489981064,0.041777270051503425,-0.04114167192954679,-0.08902822869525133,-0.07040172547501929,-0.034668222876255796,0.06075330557020915,-0.03071439272129714,-0.03169576601590836,0.036389709595686576,2
AGRICULTURE,0,0.23839559651994685,-0.030568018175451996,-0.11098107415202073,-0.10880256975835467,-0.14630063951168634,0.15847400172587175,-0.039918612258608786,-0.016279057489901026,0.0373657406634286,0.04403937481961665,2
